Day,Hour,Tair,Maximum temperature (Tmax),Minimum temperature)Tmin,Maximum crown temperature(Tc max ),Minimum crown temperature (Tcmin),Crown temperature (Tc ),V component,Vd component,Vernalisation factor (VF),Td,Td (vernalised)
74,4,3.9 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,5,2.1 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,6,1.5 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,7,3.0 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,8,5.2 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,9,7.8 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,10,9.6 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,11,10.9 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,12,12.0 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,13,13.1 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,14,13.8 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,15,14.4 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,16,14.3 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,17,13.5 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,18,11.8 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,19,10.1 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,20,9.1 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,21,7.6 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,22,6.6 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
74,23,6.2 ,14.43166667,1.473666667,14.43166667,1.473666667,7.952666667,0.781282533,-7.784166667,0.582539143,34.88917361,20.3243093
75,0,6.1 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,1,5.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,2,5.2 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,3,4.8 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,4,4.0 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,5,3.9 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,6,3.8 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,7,5.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,8,8.1 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,9,11.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,10,13.7 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,11,15.8 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,12,17.8 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,13,19.6 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,14,20.9 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,15,21.3 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,16,20.8 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,17,19.9 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,18,18.2 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,19,16.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,20,14.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,21,12.4 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,22,11.3 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
75,23,10.9 ,21.33166667,3.75,21.33166667,3.75,12.54083333,0.424323167,-4.334166667,0.579511503,47.03839583,27.25929147
76,0,11.2 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,1,11.1 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,2,10.8 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,3,10.4 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,4,9.4 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,5,8.9 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,6,8.8 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,7,9.1 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,8,9.9 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,9,11.2 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,10,12.1 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,11,13.0 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,12,13.4 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,13,13.7 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,14,13.7 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,15,13.4 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,16,12.9 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,17,12.1 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,18,11.2 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,19,10.5 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,20,10.0 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,21,9.5 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,22,8.7 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
76,23,8.2 ,13.68833333,8.17,13.68833333,8.17,10.92916667,0.549710833,-8.155833333,0.58057501,58.00179861,33.6743948
77,0,7.8 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,1,7.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,2,7.1 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,3,6.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,4,6.0 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,5,6.2 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,6,6.4 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,7,6.9 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,8,9.1 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,9,11.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,10,13.0 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,11,14.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,12,15.6 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,13,16.7 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,14,17.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,15,17.6 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,16,17.6 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,17,16.5 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,18,14.8 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,19,13.3 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,20,12.1 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,21,11.5 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,22,11.0 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
77,23,11.4 ,17.6 ,6.0 ,17.64333333,6.0 ,11.80958333,0.481214417,-6.178333333,0.57999404,69.54128472,40.3335307
78,0,12.3 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,1,12.4 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,2,12.6 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,3,12.9 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,4,12.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,5,12.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,6,12.5 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,7,12.0 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,8,11.9 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,9,11.9 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,10,11.9 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,11,12.1 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,12,12.0 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,13,12.0 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,14,11.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,15,11.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,16,11.9 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,17,11.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,18,11.5 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,19,11.1 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,20,10.7 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,21,10.1 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,22,9.3 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
78,23,8.8 ,12.9 ,8.8 ,12.88166667,8.8 ,10.83083333,0.557361167,-8.559166667,0.580639898,81.24552083,47.17439094
79,0,8.8 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,1,9.0 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,2,9.5 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,3,9.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,4,9.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,5,9.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,6,8.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,7,7.4 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,8,7.6 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,9,8.1 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,10,8.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,11,8.9 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,12,9.6 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,13,9.9 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,14,10.5 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,15,11.1 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,16,11.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,17,11.5 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,18,10.8 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,19,10.1 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,20,8.9 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,21,6.3 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,22,4.7 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
79,23,3.6 ,11.5 ,3.6 ,11.47833333,3.6 ,7.555416667,0.812188583,-9.260833333,0.582801281,90.07847917,52.49785301
80,0,2.7 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,1,1.6 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,2,1.4 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,3,1.4 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,4,1.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,5,1.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,6,1.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,7,2.3 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,8,5.7 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
