,dd,ts_c,par,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_d,fO3_h,c_i,td_dd,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,es,ei_acc,et_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,f_LS,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves,leaf_pop_distribution,layer_lai
10,100,11.49,793.73,3,4.28571414947509,-1.0,13.942296987044244,510.4383196468663,122.33710894096373,12.377627091178955,A_p,6.961978840990736,0.0,130.76434940588334,313.54111565025175,313.54111565025175,940.6233469507553,940.6233469507553,37.13288127353687,0,0,1e-05,0,0,0,0,1.0,1.0,341.4127742165686,0.0,28.1945324661296,1118.7606906774142,1.0,44.454,0.009068377803047168,0.1035023523704065,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001075883670568656,0.0005498067108525971,0,0.003283945636362527,0.0015433862931302413,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.35080619794198314,43.58811646862778,35.47158235213379,17.30974022366266,36.5610862520958,171.03460099805346,90.0,200.0,1.0,0.4157241895383575,0,25.520880600368983,88.18155922258772,0.38281320900553467,1.148439627016604,0,[[3.0]],[3.0]
11,100,12.91,886.63,3,4.28571414947509,-1.0,13.942296987044244,516.4038554444144,114.84365533617853,14.392946652222225,A_p,8.350427175842361,0.0,112.51339329223745,364.40106195631625,364.40106195631625,1093.2031858689488,1093.2031858689488,43.17883995666668,0,0,1e-05,0,0,0,0,1.0,1.0,340.2230477505949,0.0,29.95583898600691,1182.6230428872782,1.0,48.137,0.017529915636079668,0.133563890203439,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001244346321219417,0.0006846287908927901,0,0.004528291957581944,0.0022280150840230314,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3657341212586632,37.50446443074582,34.023762664291596,16.603220214533575,32.128899821933,164.05359687568395,90.0,200.0,1.0,0.45050141765475077,0,29.676178664375723,97.66620836273327,0.44514267996563583,1.3354280398969074,0,[[3.0]],[3.0]
12,100,15.75,897.91,3,4.28571414947509,-1.0,13.942296987044244,500.7427389011574,106.24565728682015,18.24936870689232,A_c,10.20506933825706,0.0,88.07465265703267,465.51418328785417,465.51418328785417,1396.5425498635625,1396.5425498635625,54.74810612067696,0,0,1e-05,0,0,0,0,1.0,1.0,338.20405008180916,0.0,30.41769794456689,1187.27901290344,1.0,50.745,0.03266816525380508,0.17030213982116443,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0015522037274757015,0.0009688110495350833,0,0.006080495685057645,0.003196826133558115,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3806620445753433,29.358217552344225,32.68949746177036,15.95211353945383,25.92516390559326,157.62012248840227,90.0,200.0,1.0,0.4649264469449877,0,39.77894396948558,118.96254350699309,0.5966841595422836,1.7900524786268508,0,[[3.0]],[3.0]
13,100,14.81,875.35,3,4.28571414947509,-1.0,13.942296987044244,494.53477669964076,106.54268882831674,17.336803623616508,A_c,9.94614558573165,0.0,93.0044793534526,440.8389820041282,440.8389820041282,1322.5169460123846,1322.5169460123846,52.010410870849526,0,0,1e-05,0,0,0,0,1.0,1.0,338.38202813933253,0.0,30.9686075551359,1213.8923706696157,1.0,51.671,0.046874289362439016,0.20610826392979836,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0013248090011218176,0.0008149324775011122,0,0.007405304686179463,0.004011758611059227,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3620021404294931,31.00149311781753,34.374523104129665,16.77438743324011,27.244287053257278,165.7448710702787,90.0,200.0,1.0,0.46068174100772197,0,36.15373557285677,111.57497735926333,0.5423060335928515,1.6269181007785543,0,[[3.0]],[3.0]
14,100,15.29,796.98,3,4.28571414947509,-1.0,13.942296987044244,482.39576314234813,110.91547422989862,17.793906703879852,A_c,9.90921412230644,0.0,90.37352532873611,453.67268623041326,453.67268623041326,1361.0180586912397,1361.0180586912397,53.38172011163955,0,0,1e-05,0,0,0,0,1.0,1.0,337.9322695270633,0.0,30.400651961453878,1189.1398622958616,1.0,51.435,0.06094746020274219,0.24178143477010156,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001271886044602524,0.0008086280926285016,0,0.008677190730781987,0.004820386703687729,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3470742171128131,30.124508442912035,35.85299721613522,17.495866462626775,26.601601676710164,172.87368272921535,90.0,200.0,1.0,0.4372690367934055,0,37.96881702280213,115.30655932528148,0.5695322553420319,1.7085967660260957,0,[[3.0]],[3.0]
15,100,14.49,674.13,3,4.28571414947509,-1.0,13.942296987044244,462.4409321157131,114.23284348260245,16.967618577410637,A_p,9.293447700442153,0.0,94.99314594038674,431.6100871712332,431.6100871712332,1294.8302615136995,1294.8302615136995,50.90285573223191,0,0,1e-05,0,0,0,0,1.0,1.0,338.0777775784816,0.0,29.742876218293343,1166.3975821643771,1.0,50.422,0.07280387192433395,0.2752378464916933,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0011178406774341213,0.000704770001501932,0,0.009795031408216108,0.005525156705189661,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3284143129669629,31.66438198012892,37.890099330688365,18.489949784366935,27.848519734749075,182.6960510661026,90.0,200.0,1.0,0.39199725160410165,0,34.98478057198069,109.13541928075975,0.5247717085797103,1.574315125739131,0,[[3.0]],[3.0]
16,100,15.33,500.65,3,4.28571414947509,-1.0,13.942296987044244,415.50259201038386,106.23608767173309,17.815493933641655,A_c,9.03755789067711,0.0,90.09011904175219,455.0998537475412,455.0998537475412,1365.2995612426237,1365.2995612426237,53.446481800924964,0,0,1e-05,0,0,0,0,1.0,1.0,337.36088422836934,0.0,28.03346825654391,1095.9265017618086,1.0,48.438,0.08373908033077154,0.3077730548981309,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0008703664960291685,0.0005745166800328819,0,0.010665397904245276,0.006099673385222543,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.31348638965028275,30.030039680584064,39.69438977500686,19.370423583622504,26.61752505094461,191.3958630216313,90.0,200.0,1.0,0.32021791211080725,0,38.12345442206656,115.62139395996657,0.5718518163309984,1.715555448992995,0,[[3.0]],[3.0]
17,100,14.91,294.78,3,4.28571414947509,-1.0,13.942296987044244,327.3222699937494,80.95982073305534,16.73591696224941,A_c,7.956235769727388,0.0,95.87886584679408,427.62291395388803,427.62291395388803,1282.8687418616641,1282.8687418616641,50.20775088674823,0,0,1e-05,0,0,0,0,1.0,1.0,337.61192032298607,0.0,26.113500471525352,1022.4657177918257,1.0,45.389,0.09078152910179015,0.3364155036691495,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0005435804060226326,0.00035999644707887025,0,0.011208978310267908,0.006459669832301413,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.2873625238460925,31.95962194893136,43.30297066364385,21.13137118213364,28.208762115701123,208.7954869326887,90.0,200.0,1.0,0.217848298656295,0,36.52573824357303,112.34527822167402,0.5478860736535954,1.6436582209607864,0,[[3.0]],[3.0]
18,100,10.06,71.24,3,4.28571414947509,-1.0,13.942296987044244,124.60535183181938,30.347876354783203,8.025892911324947,A_p,4.114241344718103,0.0,196.01306768065967,209.1697277387461,209.1697277387461,627.5091832162383,627.5091832162383,24.077678733974842,0,0,1e-05,0,0,0,0,1.0,1.0,343.44688851812134,0.0,24.601884153999237,981.2377778957132,1.0,41.221,0.09078152910179015,0.3512267725101347,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,9.816672140758732e-05,5.501308324968722e-05,0,0.011307145031675495,0.0065146829155511,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.1828670606293316,65.33768922688657,68.04752532858319,33.20644042906715,52.87384507784915,328.1071937513679,90.0,200.0,1.0,0.09149392955339646,0,21.869087559817537,79.40463923167852,0.3280363133972631,0.9841089401917893,0,[[3.0]],[3.0]
19,100,13.0,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.4493785514512759,A_j,0.5778269358300492,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.3481356543538277,0,0,1e-05,0,0,0,0,1.0,1.0,413.9202755424126,0.0,29.901849851052386,1179.1148962121222,1.0,38.987,0.09078152910179015,0.35330694947912283,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,7.405346832803327e-05,1.0223141604304246e-05,0,0.011381198500003529,0.006524906057155404,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.1604751756543114,655.161393416427,77.5425288628041,37.83989723312303,200.67738387853342,373.8895928794658,90.0,200.0,1.0,0.0,0,29.95857009675173,98.2935862136385,0.4493785514512759,1.3481356543538277,0,[[3.0]],[3.0]
20,100,11.52,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.3840453611582952,A_j,0.5294350334423569,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.1521360834748855,0,0,1e-05,0,0,0,0,1.0,1.0,410.63603417767763,0.0,27.369261673273787,1085.3212881227314,1.0,36.937,0.09078152910179015,0.35521291559951534,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,4.4727678635955354e-05,7.219877582512672e-06,0,0.011425926178639485,0.006532125934737917,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.12688734819178113,655.161393416427,98.06849238531105,47.85634061836147,211.55874132571174,472.8603674652067,90.0,200.0,1.0,0.0,0,25.60302407721968,88.37393608017321,0.3840453611582952,1.1521360834748855,0,[[3.0]],[3.0]
21,100,7.83,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.25666508088026313,A_j,0.4533399231434435,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.7699952426407894,0,0,1e-05,0,0,0,0,1.0,1.0,404.21117145522464,0.0,23.391454315762356,940.9653857045474,1.0,34.43,0.09078152910179015,0.35684493932283173,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,2.0854157130427417e-05,4.682826287455032e-06,0,0.011446780335769912,0.006536808761025372,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,17.111005392017542,67.19644427938881,0.25666508088026313,0.7699952426407894,0,[[3.0]],[3.0]
22,100,9.31,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.30223371716473535,A_j,0.4250138310129335,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.906701151494206,0,0,1e-05,0,0,0,0,1.0,1.0,406.5567612815257,0.0,22.057129126213788,882.1709340218656,1.0,32.466,0.09078152910179015,0.3583749891144783,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.553598476341244e-05,3.62058581270584e-06,0,0.011462316320533324,0.006540429346838078,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,20.148914477649026,75.1027498702051,0.30223371716473535,0.906701151494206,0,[[3.0]],[3.0]
23,100,8.57,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.2785987761788555,A_j,0.40307453448303165,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.8357963285365664,0,0,1e-05,0,0,0,0,1.0,1.0,405.35084681162107,0.0,20.888046909269125,837.7864463543111,1.0,31.022,0.09078152910179015,0.35982605743861723,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.2506089972858748e-05,2.97548217700202e-06,0,0.011474822410506182,0.00654340482901508,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07090763575423062,655.161393416427,175.49098637371458,85.63766215917319,238.294177721067,846.1711838851069,90.0,200.0,1.0,0.0,0,18.573251745257032,71.05481422846913,0.2785987761788555,0.8357963285365664,0,[[3.0]],[3.0]
24,101,5.25,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.19202240713979726,A_j,0.39444273422566334,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5760672214193918,0,0,1e-05,0,0,0,0,1.0,1.0,400.8837676776318,0.0,20.167740963212477,818.7166860915711,1.0,29.685,0.09078152910179015,0.3612460512818296,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,1.2060030657125013e-05,2.5433117840419097e-06,0,1.2060030657125013e-05,2.5433117840419097e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,12.801493809319817,55.138647407692545,0.19202240713979726,0.5760672214193918,0,[[3.0]],[3.0]
25,101,6.97,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.2331719849403423,A_j,0.3484718413204051,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.6995159548210269,0,0,1e-05,0,0,0,0,1.0,1.0,403.0550477922129,0.0,18.072588057542745,729.2359387891108,1.0,28.0,0.09078152910179015,0.36250054991058306,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,7.834081372535561e-06,2.139607205725138e-06,0,1.9894112029660576e-05,4.682918989767048e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.05597971243755049,655.161393416427,222.2885827400384,108.47437206828602,248.32974231706672,1071.8168329211353,90.0,200.0,1.0,0.0,0,15.54479899602282,62.94254844313666,0.2331719849403423,0.6995159548210269,0,[[3.0]],[3.0]
26,101,6.11,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.21167470306294828,A_j,0.30443556128032173,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.6350241091888449,0,0,1e-05,0,0,0,0,1.0,1.0,402.0040193405052,0.0,15.90245293239484,643.5777235608377,1.0,26.084,0.09078152910179015,0.36359651793119224,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,5.725974920315316e-06,1.9057480451323785e-06,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.04105178912087036,655.161393416427,303.1207946455069,147.91959827493548,260.2493935591222,1461.5684085288208,90.0,200.0,1.0,0.0,0,14.111646870863218,58.9266487630363,0.21167470306294828,0.6350241091888449,0,[[3.0]],[3.0]
27,101,3.61,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.159153300942966,A_j,0.2745124186286206,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.47745990282889805,0,0,1e-05,0,0,0,0,1.0,1.0,399.28901334876264,0.0,14.264306639276379,582.3100578468731,1.0,23.813,0.09078152910179015,0.3645847626382553,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,0.0,0.0,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,10.610220062864402,48.51002275678324,0.159153300942966,0.47745990282889805,0,[[3.0]],[3.0]
28,101,4.71,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.18056148497493596,A_j,0.24785015326668636,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5416844549248079,0,0,1e-05,0,0,0,0,1.0,1.0,400.4243956167343,0.0,12.927308679386199,525.7526701600127,1.0,21.581,0.09078152910179015,0.36547702319001535,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,5.932949775740692e-06,2.044761558044064e-06,0,3.1553036725716585e-05,8.633428592943491e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,12.037432331662398,52.872056583765705,0.18056148497493596,0.5416844549248079,0,[[3.0]],[3.0]
29,101,4.16,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.16954361011537214,A_j,0.2254639813698052,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5086308303461164,0,0,1e-05,0,0,0,0,1.0,1.0,399.8301842960466,0.0,11.737668021526924,478.26595492372127,1.0,19.595,0.09078152910179015,0.36628869352294663,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,6.841453842081816e-06,2.3326982404249997e-06,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,11.30290734102481,50.64913494506305,0.16954361011537214,0.5086308303461164,0,[[3.0]],[3.0]
30,101,11.88,28.94,3,4.28571414947509,-0.6733095238095237,13.985829248040424,26.83216932473538,20.050483518456215,5.155352764208158,A_j,0.9178808640981836,0.0,285.518279847476,143.5985115275359,143.5985115275359,430.7955345826077,430.7955345826077,15.466058292624474,0,0,1e-05,0,0,0,0,1.0,1.0,343.3186027466365,0.0,8.756864555346036,347.108306494053,1.0,17.873,0.09078152910179015,0.36959306463370006,0.002424,-0.017856520454542824,0.11946223046276688,0.004419404829015067,0.2841074602279799,0.0,0.0,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.04105178912087036,95.17275994915866,303.1207946455069,147.91959827493548,77.98283470415284,1461.5684085288208,90.0,200.0,1.0,0.0236734142038795,0,26.60729269969008,90.70926031275833,0.3991093904953512,1.1973281714860535,0,[[3.0]],[3.0]
